Temp , Ave_energy , Ave_energy^2 , C_v
1.09,-1.9309,3.8121,0.07046981735544146
1.085,-1.92965,3.81125,0.0744979740491407
1.08,-1.92715,3.80185,0.07539684284979438
1.075,-1.92835,3.80815,0.07754788750676023
1.07,-1.9249,3.8015,0.08407720324919175
1.065,-1.9234,3.7951,0.08431522845996178
1.06,-1.93245,3.81365,0.07056514551441803
1.055,-1.92635,3.80145,0.08142285887558666
1.05,-1.9264,3.7997,0.08043813151927502
1.045,-1.9286,3.8052,0.07847992491014374
1.04,-1.9337,3.819,0.07378357063609475
1.035,-1.92825,3.80665,0.08261750565940844
1.03,-1.93115,3.81505,0.08078959138467352
1.025,-1.93505,3.82255,0.07436668411659753
1.02,-1.92145,3.78975,0.09398298490964985
1.015,-1.9309,3.8143,0.08340429517823755
1.01,-1.9313,3.8124,0.08085512204685794
1.005,-1.9339,3.8172,0.07646423603376178
1.0,-1.9369,3.8238,0.07221838999999974
0.995,-1.93345,3.81495,0.07749410115906218
0.99,-1.9335,3.8163,0.07945898377716547
0.985,-1.93175,3.81315,0.08399282382952368
0.98,-1.9352,3.8206,0.07871820074968769
0.975,-1.9335,3.8163,0.08192268244575923
0.97,-1.93685,3.82575,0.07903292326495957
0.965,-1.93265,3.81475,0.08549381459904988
0.96,-1.9351,3.8202,0.08201821831597204
0.955,-1.93265,3.81215,0.08444283599682031
0.95,-1.9354,3.8221,0.08457267590027663
0.945,-1.93375,3.81585,0.08562015341115854
0.94,-1.9353,3.8193,0.08365087143503837
0.935,-1.93355,3.81535,0.08777419714604323
0.93,-1.93625,3.82125,0.08346159960689098
0.925,-1.9374,3.8246,0.08307522571219897
0.92,-1.9342,3.8165,0.08904815689981145
